_id,borrowDate,dueDate,recordType,returned,returnedDate,bookId,userId,expirationDate
65133d27e861a187094672d1B0440983568,2021-09-14T14:24:42.785Z,2021-10-05T14:24:42.785Z,borrowedBook,true,2021-09-16T13:27:46.341Z,0440983568,65133d27e861a187094672d1,
65133d27e861a187094672d1R0020322305,,,reservation,,,0020322305,65133d27e861a187094672d1,2023-12-12T21:59:24.716Z
65133d27e861a187094672d3B0316832642,2022-06-27T22:08:45.182Z,2022-07-18T22:08:45.182Z,borrowedBook,true,2022-07-03T01:03:47.436Z,0316832642,65133d27e861a187094672d3,
65133d27e861a187094672d3B0851707602,2020-10-06T04:41:20.743Z,2020-10-27T04:41:20.743Z,borrowedBook,true,2020-10-20T07:58:24.217Z,0851707602,65133d27e861a187094672d3,
65133d27e861a187094672d4B0020288905,2023-12-07T10:51:40.316Z,2023-12-28T10:51:40.316Z,borrowedBook,true,2023-12-07T10:51:46.563Z,0020288905,65133d27e861a187094672d4,
65133d27e861a187094672d4B0374519978,2022-08-22T06:09:19.921Z,2022-09-12T06:09:19.921Z,borrowedBook,true,2022-09-04T16:25:46.104Z,0374519978,65133d27e861a187094672d4,
65133d27e861a187094672d4B0590435302,2023-07-18T23:12:43.057Z,2023-08-08T23:12:43.057Z,borrowedBook,true,2023-07-27T07:08:10.721Z,0590435302,65133d27e861a187094672d4,
65133d27e861a187094672d4B0671619845,2023-12-12T08:54:33.809Z,2024-01-02T08:54:33.809Z,borrowedBook,true,2023-12-12T08:55:33.875Z,0671619845,65133d27e861a187094672d4,
65133d27e861a187094672d4B0671675826,2022-04-23T07:05:08.697Z,2022-05-14T07:05:08.697Z,borrowedBook,true,2022-04-26T18:47:36.018Z,0671675826,65133d27e861a187094672d4,
65133d27e861a187094672d4B0713442549,2023-12-12T08:54:32.398Z,2024-01-02T08:54:32.398Z,borrowedBook,true,2023-12-12T08:55:36.471Z,0713442549,65133d27e861a187094672d4,
65133d27e861a187094672d4B0821228897,2023-07-18T23:12:43.057Z,2023-08-08T23:12:43.057Z,borrowedBook,true,2023-07-27T07:08:10.721Z,0821228897,65133d27e861a187094672d4,
65133d27e861a187094672d4B0884196445,2022-04-23T07:05:08.697Z,2022-05-14T07:05:08.697Z,borrowedBook,true,2022-04-26T18:47:36.018Z,0884196445,65133d27e861a187094672d4,
65133d27e861a187094672d4B0894807676,2023-12-07T10:51:51.005Z,2023-12-28T10:51:51.005Z,borrowedBook,true,2023-12-09T17:39:17.395Z,0894807676,65133d27e861a187094672d4,
65133d27e861a187094672d5B0609809431,2021-08-20T20:46:10.490Z,2021-09-10T20:46:10.490Z,borrowedBook,true,2021-08-22T06:06:51.358Z,0609809431,65133d27e861a187094672d5,
65133d27e861a187094672d5B0758203063,2021-05-04T00:52:26.290Z,2021-05-25T00:52:26.290Z,borrowedBook,true,2021-05-23T07:04:17.140Z,0758203063,65133d27e861a187094672d5,
65133d27e861a187094672d5B0965288919,2021-08-20T20:46:10.490Z,2021-09-10T20:46:10.490Z,borrowedBook,true,2021-08-22T06:06:51.358Z,0965288919,65133d27e861a187094672d5,
65133d27e861a187094672d6B0425153770,2022-11-16T17:15:16.180Z,2022-12-07T17:15:16.180Z,borrowedBook,true,2022-11-19T04:19:52.714Z,0425153770,65133d27e861a187094672d6,
65133d27e861a187094672d6B055324258X,2022-11-16T17:15:16.180Z,2022-12-07T17:15:16.180Z,borrowedBook,true,2022-11-19T04:19:52.714Z,055324258X,65133d27e861a187094672d6,
65133d27e861a187094672d6B0684825058,2021-11-22T08:49:40.629Z,2021-12-13T08:49:40.629Z,borrowedBook,true,2021-12-09T21:58:39.432Z,0684825058,65133d27e861a187094672d6,
65133d27e861a187094672d7B0446516724,2020-11-19T21:29:55.321Z,2020-12-10T21:29:55.321Z,borrowedBook,true,2020-11-28T05:17:26.849Z,0446516724,65133d27e861a187094672d7,
65133d27e861a187094672d7B0670843318,2022-05-07T11:26:08.861Z,2022-05-28T11:26:08.861Z,borrowedBook,true,2022-05-21T19:27:49.058Z,0670843318,65133d27e861a187094672d7,
65133d27e861a187094672d7B0812520378,2021-03-23T07:13:21.367Z,2021-04-13T07:13:21.367Z,borrowedBook,true,2021-03-31T00:41:01.737Z,0812520378,65133d27e861a187094672d7,
65133d27e861a187094672d8B0140437487,2022-06-12T12:30:48.966Z,2022-07-03T12:30:48.966Z,borrowedBook,true,2022-07-02T00:47:16.606Z,0140437487,65133d27e861a187094672d8,
65133d27e861a187094672d8B0385487290,2021-09-24T07:48:19.117Z,2021-10-15T07:48:19.117Z,borrowedBook,true,2021-10-09T13:47:46.666Z,0385487290,65133d27e861a187094672d8,
65133d27e861a187094672d8B0395875951,2022-06-12T12:30:48.966Z,2022-07-03T12:30:48.966Z,borrowedBook,true,2022-07-02T00:47:16.606Z,0395875951,65133d27e861a187094672d8,
65133d27e861a187094672d8B067088782X,2023-01-07T07:39:58.174Z,2023-01-28T07:39:58.174Z,borrowedBook,true,2023-01-14T13:09:02.092Z,067088782X,65133d27e861a187094672d8,
65133d27e861a187094672d9B0130333514,2023-07-01T19:23:50.777Z,2023-07-22T19:23:50.777Z,borrowedBook,true,2023-07-21T06:59:03.817Z,0130333514,65133d27e861a187094672d9,
65133d27e861a187094672d9B0140374981,2023-02-03T13:31:39.056Z,2023-02-24T13:31:39.056Z,borrowedBook,true,2023-02-16T02:17:42.635Z,0140374981,65133d27e861a187094672d9,
65133d27e861a187094672d9B0671551353,2023-02-03T13:31:39.056Z,2023-02-24T13:31:39.056Z,borrowedBook,true,2023-02-16T02:17:42.635Z,0671551353,65133d27e861a187094672d9,
65133d27e861a187094672daB061826051X,2020-11-21T08:38:58.265Z,2020-12-12T08:38:58.265Z,borrowedBook,true,2020-11-25T07:49:02.152Z,061826051X,65133d27e861a187094672da,
65133d27e861a187094672daB0781805678,2022-08-27T11:58:50.525Z,2022-09-17T11:58:50.525Z,borrowedBook,true,2022-09-16T14:30:13.009Z,0781805678,65133d27e861a187094672da,
65133d27e861a187094672dcB0743463749,2022-06-14T05:22:19.239Z,2022-07-05T05:22:19.239Z,borrowedBook,true,2022-06-23T19:51:43.438Z,0743463749,65133d27e861a187094672dc,
65133d27e861a187094672dcB0801316367,2021-09-29T20:18:50.485Z,2021-10-20T20:18:50.485Z,borrowedBook,true,2021-10-03T09:11:26.660Z,0801316367,65133d27e861a187094672dc,
65133d27e861a187094672dcB0937064521,2022-08-12T03:49:16.759Z,2022-09-02T03:49:16.759Z,borrowedBook,true,2022-08-31T21:29:18.612Z,0937064521,65133d27e861a187094672dc,
65133d27e861a187094672ddB0671793993,2022-01-25T19:20:38.115Z,2022-02-15T19:20:38.115Z,borrowedBook,true,2022-01-27T05:41:47.238Z,0671793993,65133d27e861a187094672dd,
65133d27e861a187094672ddB0880708697,2021-10-14T03:48:05.341Z,2021-11-04T03:48:05.341Z,borrowedBook,true,2021-11-10T00:29:27.762Z,0880708697,65133d27e861a187094672dd,
65133d27e861a187094672dfB0312154836,2021-10-25T03:28:49.882Z,2021-11-15T03:28:49.882Z,borrowedBook,true,2021-11-13T10:34:18.991Z,0312154836,65133d27e861a187094672df,
65133d27e861a187094672dfB1586480456,2023-07-06T21:46:33.627Z,2023-07-27T21:46:33.627Z,borrowedBook,true,2023-07-26T20:08:08.138Z,1586480456,65133d27e861a187094672df,
65133d27e861a187094672dfB1841881465,2022-08-16T16:07:11.189Z,2022-09-06T16:07:11.189Z,borrowedBook,true,2022-08-24T08:11:27.813Z,1841881465,65133d27e861a187094672df,
65133d27e861a187094672e0B0449910857,2022-08-06T12:03:50.593Z,2022-08-27T12:03:50.593Z,borrowedBook,true,2022-08-12T23:52:58.589Z,0449910857,65133d27e861a187094672e0,
65133d27e861a187094672e0B0553563386,2022-03-17T17:07:51.924Z,2022-04-07T17:07:51.924Z,borrowedBook,true,2022-03-27T18:54:12.251Z,0553563386,65133d27e861a187094672e0,
65133d27e861a187094672e1B0800716744,2023-09-23T14:34:15.714Z,2023-10-14T14:34:15.714Z,borrowedBook,true,2023-10-06T15:32:36.901Z,0800716744,65133d27e861a187094672e1,
65133d27e861a187094672e3B0060173416,2021-01-06T13:39:00.256Z,2021-01-27T13:39:00.256Z,borrowedBook,true,2021-01-21T05:00:56.479Z,0060173416,65133d27e861a187094672e3,
65133d27e861a187094672e3B0156701537,2021-07-27T02:46:58.363Z,2021-08-17T02:46:58.363Z,borrowedBook,true,2021-08-14T22:26:29.935Z,0156701537,65133d27e861a187094672e3,
65133d27e861a187094672e3B0415110874,2021-07-27T02:46:58.363Z,2021-08-17T02:46:58.363Z,borrowedBook,true,2021-08-14T22:26:29.935Z,0415110874,65133d27e861a187094672e3,
65133d27e861a187094672e3B0671691511,2021-07-27T02:46:58.363Z,2021-08-17T02:46:58.363Z,borrowedBook,true,2021-08-14T22:26:29.935Z,0671691511,65133d27e861a187094672e3,
65133d27e861a187094672e4B0002558661,2023-12-27T07:41:21.062Z,2024-01-17T07:41:21.062Z,borrowedBook,false,,0002558661,65133d27e861a187094672e4,
65133d27e861a187094672e4B0765302152,2022-04-03T06:18:11.261Z,2022-04-24T06:18:11.261Z,borrowedBook,true,2022-04-08T14:00:57.767Z,0765302152,65133d27e861a187094672e4,
65133d27e861a187094672e4B0789481472,2021-12-11T23:30:02.188Z,2022-01-01T23:30:02.188Z,borrowedBook,true,2021-12-17T04:26:19.968Z,0789481472,65133d27e861a187094672e4,
65133d27e861a187094672e6B0590372610,2023-06-13T06:27:06.451Z,2023-07-04T06:27:06.451Z,borrowedBook,true,2023-06-15T15:38:31.238Z,0590372610,65133d27e861a187094672e6,
65133d27e861a187094672e8B006053429X,2023-08-23T07:41:23.970Z,2023-09-13T07:41:23.970Z,borrowedBook,true,2023-08-26T13:47:24.069Z,006053429X,65133d27e861a187094672e8,
65133d28e861a187094672e9B0452276721,2023-05-03T15:44:55.183Z,2023-05-24T15:44:55.183Z,borrowedBook,true,2023-05-09T07:12:36.034Z,0452276721,65133d28e861a187094672e9,
65133d28e861a187094672e9B0671535722,2022-12-27T21:01:04.191Z,2023-01-17T21:01:04.191Z,borrowedBook,true,2023-01-09T11:47:39.005Z,0671535722,65133d28e861a187094672e9,
65133d28e861a187094672ebB0060516216,2022-03-31T00:02:08.495Z,2022-04-21T00:02:08.495Z,borrowedBook,true,2022-04-11T04:46:14.029Z,0060516216,65133d28e861a187094672eb,
65133d28e861a187094672ecB0393074595,2021-04-03T12:09:30.212Z,2021-04-24T12:09:30.212Z,borrowedBook,true,2021-05-04T08:29:11.762Z,0393074595,65133d28e861a187094672ec,
65133d28e861a187094672ecB0595255817,2021-04-26T12:28:32.952Z,2021-05-17T12:28:32.952Z,borrowedBook,true,2021-05-15T11:44:05.319Z,0595255817,65133d28e861a187094672ec,
65133d28e861a187094672ecB0671892673,2023-05-25T10:57:54.313Z,2023-06-15T10:57:54.313Z,borrowedBook,true,2023-06-13T23:51:22.820Z,0671892673,65133d28e861a187094672ec,
65133d28e861a187094672edB0141302038,2021-02-15T01:10:28.206Z,2021-03-08T01:10:28.206Z,borrowedBook,true,2021-02-25T03:06:08.957Z,0141302038,65133d28e861a187094672ed,
65133d28e861a187094672edB3404614984,2021-04-07T15:26:23.494Z,2021-04-28T15:26:23.494Z,borrowedBook,true,2021-04-13T17:31:35.042Z,3404614984,65133d28e861a187094672ed,
65133d28e861a187094672efB0764103806,2023-05-05T05:40:32.598Z,2023-05-26T05:40:32.598Z,borrowedBook,true,2023-05-16T15:08:28.592Z,0764103806,65133d28e861a187094672ef,
65133d28e861a187094672f0B0002005018,2023-12-07T09:33:54.406Z,2023-12-28T09:33:54.406Z,borrowedBook,true,2023-12-07T09:35:52.755Z,0002005018,65133d28e861a187094672f0,
65133d28e861a187094672f0B0609809431,2023-10-05T14:46:49.743Z,2023-10-26T14:46:49.743Z,borrowedBook,true,2023-10-05T15:12:34.685Z,0609809431,65133d28e861a187094672f0,
65133d28e861a187094672f1B0131919660,2022-05-16T10:59:18.863Z,2022-06-06T10:59:18.863Z,borrowedBook,true,2022-05-27T22:52:59.774Z,0131919660,65133d28e861a187094672f1,
65133d28e861a187094672f1B076456174X,2022-10-21T08:42:18.009Z,2022-11-11T08:42:18.009Z,borrowedBook,true,2022-11-02T13:05:34.435Z,076456174X,65133d28e861a187094672f1,
65133d28e861a187094672f1B0836192141,2020-10-23T13:12:14.734Z,2020-11-13T13:12:14.734Z,borrowedBook,true,2020-11-09T23:40:24.873Z,0836192141,65133d28e861a187094672f1,
65133d28e861a187094672f2B0393048446,2023-05-23T01:28:00.227Z,2023-06-13T01:28:00.227Z,borrowedBook,true,2023-12-12T08:54:30.096Z,0393048446,65133d28e861a187094672f2,
65133d28e861a187094672f2B0525937315,2021-11-01T15:56:32.146Z,2021-11-22T15:56:32.146Z,borrowedBook,true,2021-11-08T09:37:42.341Z,0525937315,65133d28e861a187094672f2,
65133d28e861a187094672f2B0671691511,2023-05-23T01:28:00.227Z,2023-06-13T01:28:00.227Z,borrowedBook,true,2023-12-12T08:54:29.743Z,0671691511,65133d28e861a187094672f2,
65133d28e861a187094672f3B0312199430,2021-09-01T00:36:39.280Z,2021-09-22T00:36:39.280Z,borrowedBook,true,2021-09-20T08:05:39.283Z,0312199430,65133d28e861a187094672f3,
65133d28e861a187094672f3B0439420806,2021-09-26T09:12:29.472Z,2021-10-17T09:12:29.472Z,borrowedBook,true,2021-10-10T12:35:30.673Z,0439420806,65133d28e861a187094672f3,
65133d28e861a187094672f3B0671625330,2021-09-26T09:12:29.472Z,2021-10-17T09:12:29.472Z,borrowedBook,true,2021-10-10T12:35:30.673Z,0671625330,65133d28e861a187094672f3,
65133d28e861a187094672f3B0671746723,2023-03-07T16:39:18.167Z,2023-03-28T16:39:18.167Z,borrowedBook,true,2023-03-19T05:48:34.958Z,0671746723,65133d28e861a187094672f3,
65133d28e861a187094672f3B0688154409,2023-10-11T12:55:59.628Z,2023-11-01T12:55:59.628Z,borrowedBook,true,2023-10-11T13:37:28.996Z,0688154409,65133d28e861a187094672f3,
65133d28e861a187094672f3B0763617229,2023-10-05T14:09:12.935Z,2023-10-26T14:09:12.935Z,borrowedBook,true,2023-10-11T13:37:34.984Z,0763617229,65133d28e861a187094672f3,
65133d28e861a187094672f3B0812505042,2021-09-01T00:36:39.280Z,2021-09-22T00:36:39.280Z,borrowedBook,true,2021-09-20T08:05:39.283Z,0812505042,65133d28e861a187094672f3,
65133d28e861a187094672f4B3442353866,2021-11-06T06:55:06.461Z,2021-11-27T06:55:06.461Z,borrowedBook,true,2021-11-25T03:27:56.909Z,3442353866,65133d28e861a187094672f4,
65133d28e861a187094672f5B0060614102,2023-08-05T23:06:11.412Z,2023-08-26T23:06:11.412Z,borrowedBook,true,2023-08-18T21:25:06.271Z,0060614102,65133d28e861a187094672f5,
65133d28e861a187094672f5B1895455405,2022-08-03T06:36:40.644Z,2022-08-24T06:36:40.644Z,borrowedBook,true,2022-08-19T17:26:04.166Z,1895455405,65133d28e861a187094672f5,
65133d28e861a187094672f6B0060731656,2021-05-20T22:15:18.911Z,2021-06-10T22:15:18.911Z,borrowedBook,true,2021-05-29T21:45:32.988Z,0060731656,65133d28e861a187094672f6,
65133d28e861a187094672f6B039304971X,2023-10-11T13:29:30.804Z,2023-11-01T13:29:30.804Z,borrowedBook,true,2023-10-11T13:29:50.883Z,039304971X,65133d28e861a187094672f6,
65133d28e861a187094672f6B0812966112,2020-11-05T17:17:38.430Z,2020-11-26T17:17:38.430Z,borrowedBook,true,2020-11-24T19:31:44.283Z,0812966112,65133d28e861a187094672f6,
65133d28e861a187094672f6B0939009390,2023-08-17T20:40:22.842Z,2023-09-07T20:40:22.842Z,borrowedBook,true,2023-08-26T16:02:38.797Z,0939009390,65133d28e861a187094672f6,
65133d28e861a187094672f6B1560230843,2022-02-18T23:07:13.861Z,2022-03-11T23:07:13.861Z,borrowedBook,true,2022-03-07T08:21:15.374Z,1560230843,65133d28e861a187094672f6,
65133d28e861a187094672f8B0002005018,2023-10-20T16:19:01.593Z,2023-11-10T16:19:01.593Z,borrowedBook,true,2023-10-27T18:08:28.188Z,0002005018,65133d28e861a187094672f8,
65133d28e861a187094672f8B0002251000,2023-10-20T16:09:20.818Z,2023-11-10T16:09:20.818Z,borrowedBook,true,2023-11-02T20:27:49.594Z,0002251000,65133d28e861a187094672f8,
65133d28e861a187094672f8B0004709934,2023-10-20T16:09:42.857Z,2023-11-10T16:09:42.857Z,borrowedBook,true,2023-10-20T16:09:50.949Z,0004709934,65133d28e861a187094672f8,
65133d28e861a187094672f8B0004724119,2023-10-15T23:18:19.597Z,2023-11-05T23:18:19.597Z,borrowedBook,true,2023-12-06T16:19:28.056Z,0004724119,65133d28e861a187094672f8,
65133d28e861a187094672f8B0020198817,2023-10-11T13:34:37.883Z,2023-11-01T13:34:37.883Z,borrowedBook,true,2023-10-11T13:36:34.461Z,0020198817,65133d28e861a187094672f8,
65133d28e861a187094672f8B0060960248,2021-03-08T16:45:13.418Z,2021-03-29T16:45:13.418Z,borrowedBook,true,2021-03-18T23:57:52.611Z,0060960248,65133d28e861a187094672f8,
65133d28e861a187094672f8B0140443118,2021-10-13T13:32:21.090Z,2021-11-03T13:32:21.090Z,borrowedBook,true,2021-10-21T08:21:03.686Z,0140443118,65133d28e861a187094672f8,
65133d28e861a187094672f8B0553492802,2022-05-22T07:31:53.165Z,2022-06-12T07:31:53.165Z,borrowedBook,true,2022-05-23T22:17:59.014Z,0553492802,65133d28e861a187094672f8,
65133d28e861a187094672f8B0765344300,2022-05-22T07:31:53.165Z,2022-06-12T07:31:53.165Z,borrowedBook,true,2022-05-23T22:17:59.014Z,0765344300,65133d28e861a187094672f8,
65133d28e861a187094672f8B3423032294,2020-10-25T05:51:34.799Z,2020-11-15T05:51:34.799Z,borrowedBook,true,2020-11-05T14:09:33.189Z,3423032294,65133d28e861a187094672f8,
65133d28e861a187094672f9B0399234071,2021-11-12T06:57:55.389Z,2021-12-03T06:57:55.389Z,borrowedBook,true,2021-12-01T12:10:05.765Z,0399234071,65133d28e861a187094672f9,
65133d28e861a187094672faB0002005018,2023-10-11T14:27:42.790Z,2023-11-01T14:27:42.790Z,borrowedBook,true,2023-10-11T14:28:00.679Z,0002005018,65133d28e861a187094672fa,
65133d28e861a187094672faB0002251000,2023-10-11T13:31:05.452Z,2023-11-01T13:31:05.452Z,borrowedBook,true,2023-10-11T13:31:29.815Z,0002251000,65133d28e861a187094672fa,
65133d28e861a187094672faB0020288905,2023-10-11T13:31:06.673Z,2023-11-01T13:31:06.673Z,borrowedBook,true,2023-10-11T13:31:30.068Z,0020288905,65133d28e861a187094672fa,
65133d28e861a187094672faB1891620614,2021-01-23T17:51:50.227Z,2021-02-13T17:51:50.227Z,borrowedBook,true,2021-01-31T08:28:53.420Z,1891620614,65133d28e861a187094672fa,
65133d28e861a187094672fbB0192823345,2023-10-11T12:55:32.857Z,2023-11-01T12:55:32.857Z,borrowedBook,true,2023-10-11T12:55:48.811Z,0192823345,65133d28e861a187094672fb,
65133d28e861a187094672fbB0553210122,2021-06-08T12:45:47.953Z,2021-06-29T12:45:47.953Z,borrowedBook,true,2021-06-19T08:26:57.019Z,0553210122,65133d28e861a187094672fb,
65133d28e861a187094672fbB1575663937,2022-11-14T23:47:05.718Z,2022-12-05T23:47:05.718Z,borrowedBook,true,2022-11-21T21:48:30.869Z,1575663937,65133d28e861a187094672fb,
65133d28e861a187094672fcB0312187459,2022-03-08T07:46:00.598Z,2022-03-29T07:46:00.598Z,borrowedBook,true,2022-03-11T13:07:04.102Z,0312187459,65133d28e861a187094672fc,
65133d28e861a187094672fcB0671691988,2022-08-15T13:50:24.057Z,2022-09-05T13:50:24.057Z,borrowedBook,true,2022-08-23T08:17:44.776Z,0671691988,65133d28e861a187094672fc,
65133d28e861a187094672fcB0802713424,2022-03-20T19:59:23.345Z,2022-04-10T19:59:23.345Z,borrowedBook,true,2022-03-31T12:36:40.140Z,0802713424,65133d28e861a187094672fc,
65133d28e861a187094672fdB0004724119,2023-12-06T17:14:46.716Z,2023-12-27T17:14:46.716Z,borrowedBook,true,2023-12-07T09:31:55.159Z,0004724119,65133d28e861a187094672fd,
65133d28e861a187094672fdB0201183803,2023-07-28T11:19:26.605Z,2023-08-18T11:19:26.605Z,borrowedBook,true,2023-08-11T18:15:42.927Z,0201183803,65133d28e861a187094672fd,
65133d28e861a187094672fdB0385145535,2022-08-30T02:50:48.963Z,2022-09-20T02:50:48.963Z,borrowedBook,true,2022-09-04T02:32:55.343Z,0385145535,65133d28e861a187094672fd,
65133d28e861a187094672fdB0671741993,2021-04-30T22:25:10.563Z,2021-05-21T22:25:10.563Z,borrowedBook,true,2021-05-17T22:38:33.428Z,0671741993,65133d28e861a187094672fd,
65133d28e861a187094672fdB088240394X,2023-07-28T11:19:26.605Z,2023-08-18T11:19:26.605Z,borrowedBook,true,2023-08-11T18:15:42.927Z,088240394X,65133d28e861a187094672fd,
65133d28e861a187094672feB002914180X,2023-03-21T01:31:21.932Z,2023-04-11T01:31:21.932Z,borrowedBook,true,2023-04-07T12:28:33.078Z,002914180X,65133d28e861a187094672fe,
65133d28e861a187094672feB0062502328,2020-11-20T04:19:52.887Z,2020-12-11T04:19:52.887Z,borrowedBook,true,2020-12-10T04:54:46.943Z,0062502328,65133d28e861a187094672fe,
65133d28e861a187094672feB0671730029,2023-01-01T06:03:03.687Z,2023-01-22T06:03:03.687Z,borrowedBook,true,2023-01-16T23:54:18.607Z,0671730029,65133d28e861a187094672fe,
65133d28e861a187094672feB0804712441,2023-01-01T06:03:03.687Z,2023-01-22T06:03:03.687Z,borrowedBook,true,2023-01-16T23:54:18.607Z,0804712441,65133d28e861a187094672fe,
65133d28e861a187094672ffB0373872119,2022-01-11T08:54:12.162Z,2022-02-01T08:54:12.162Z,borrowedBook,true,2022-01-24T04:29:38.617Z,0373872119,65133d28e861a187094672ff,
65133d28e861a187094672ffB0440235014,2021-07-03T07:06:11.630Z,2021-07-24T07:06:11.630Z,borrowedBook,true,2021-07-04T19:49:08.392Z,0440235014,65133d28e861a187094672ff,
65133d28e861a187094672ffB0553277391,2023-01-29T13:27:22.488Z,2023-02-19T13:27:22.488Z,borrowedBook,true,2023-01-30T12:53:26.962Z,0553277391,65133d28e861a187094672ff,
65133d28e861a187094672ffB068985580X,2020-12-18T12:23:25.569Z,2021-01-08T12:23:25.569Z,borrowedBook,true,2020-12-22T07:51:33.146Z,068985580X,65133d28e861a187094672ff,
65133d28e861a187094672ffB0691043442,2022-01-11T08:54:12.162Z,2022-02-01T08:54:12.162Z,borrowedBook,true,2022-01-24T04:29:38.617Z,0691043442,65133d28e861a187094672ff,
65133d28e861a18709467300B0440222346,2023-09-12T09:53:33.164Z,2023-10-03T09:53:33.164Z,borrowedBook,true,2023-09-19T18:45:03.661Z,0440222346,65133d28e861a18709467300,
65133d28e861a18709467300B0671010239,2021-05-28T08:19:30.243Z,2021-06-18T08:19:30.243Z,borrowedBook,true,2021-05-31T21:26:20.573Z,0671010239,65133d28e861a18709467300,
65133d28e861a18709467300B0785301461,2022-06-01T21:37:07.159Z,2022-06-22T21:37:07.159Z,borrowedBook,true,2022-06-13T15:36:11.867Z,0785301461,65133d28e861a18709467300,
65133d28e861a18709467300B1581821875,2021-05-28T08:19:30.243Z,2021-06-18T08:19:30.243Z,borrowedBook,true,2021-05-31T21:26:20.573Z,1581821875,65133d28e861a18709467300,
65133d28e861a18709467301B0553584340,2022-10-27T00:52:30.596Z,2022-11-17T00:52:30.596Z,borrowedBook,true,2022-10-31T18:49:07.495Z,0553584340,65133d28e861a18709467301,
65133d28e861a18709467301B0590459104,2021-02-05T01:03:18.138Z,2021-02-26T01:03:18.138Z,borrowedBook,true,2021-02-24T00:01:42.665Z,0590459104,65133d28e861a18709467301,
65133d28e861a18709467301B0830823123,2023-02-01T12:47:52.654Z,2023-02-22T12:47:52.654Z,borrowedBook,true,2023-02-05T10:23:27.437Z,0830823123,65133d28e861a18709467301,
65133d28e861a18709467301B0875846513,2021-06-17T10:02:22.401Z,2021-07-08T10:02:22.401Z,borrowedBook,true,2021-07-08T00:42:01.090Z,0875846513,65133d28e861a18709467301,
65133d28e861a18709467302B1550224107,2023-03-16T15:34:58.399Z,2023-04-06T15:34:58.399Z,borrowedBook,true,2023-03-28T12:59:49.162Z,1550224107,65133d28e861a18709467302,
65133d28e861a18709467306B0060280603,2021-08-22T15:02:26.683Z,2021-09-12T15:02:26.683Z,borrowedBook,true,2021-09-03T07:42:29.607Z,0060280603,65133d28e861a18709467306,
65133d28e861a18709467306B0385012128,2021-08-22T15:02:26.683Z,2021-09-12T15:02:26.683Z,borrowedBook,true,2021-09-03T07:42:29.607Z,0385012128,65133d28e861a18709467306,
65133d28e861a18709467306B0452279178,2021-06-09T19:52:52.954Z,2021-06-30T19:52:52.954Z,borrowedBook,true,2021-06-27T06:10:46.822Z,0452279178,65133d28e861a18709467306,
65133d28e861a18709467306B0789724073,2022-05-10T07:18:33.802Z,2022-05-31T07:18:33.802Z,borrowedBook,true,2022-05-11T23:22:09.447Z,0789724073,65133d28e861a18709467306,
65133d28e861a18709467307B0446403490,2021-12-11T17:19:53.548Z,2022-01-01T17:19:53.548Z,borrowedBook,true,2021-12-16T16:35:33.394Z,0446403490,65133d28e861a18709467307,
65133d28e861a18709467307B0713442549,2023-08-24T22:05:30.069Z,2023-09-14T22:05:30.069Z,borrowedBook,true,2023-09-01T01:00:54.919Z,0713442549,65133d28e861a18709467307,
65133d28e861a18709467307B0804831866,2022-08-15T11:29:38.119Z,2022-09-05T11:29:38.119Z,borrowedBook,true,2022-08-22T18:27:34.424Z,0804831866,65133d28e861a18709467307,
65133d28e861a18709467307B0821757709,2022-11-05T04:52:58.240Z,2022-11-26T04:52:58.240Z,borrowedBook,true,2022-11-10T01:43:10.023Z,0821757709,65133d28e861a18709467307,
65133d28e861a18709467307B1578566347,2023-08-24T22:05:30.069Z,2023-09-14T22:05:30.069Z,borrowedBook,true,2023-09-01T01:00:54.919Z,1578566347,65133d28e861a18709467307,
65133d28e861a18709467308B0156007096,2022-11-09T16:04:03.797Z,2022-11-30T16:04:03.797Z,borrowedBook,true,2022-11-24T23:01:54.581Z,0156007096,65133d28e861a18709467308,
65133d28e861a18709467308B1575663937,2023-04-07T07:56:09.829Z,2023-04-28T07:56:09.829Z,borrowedBook,true,2023-04-09T02:58:51.783Z,1575663937,65133d28e861a18709467308,
65133d28e861a18709467309B0002005018,2023-12-12T09:57:10.398Z,2024-01-02T09:57:10.398Z,borrowedBook,true,2023-12-12T09:59:11.904Z,0002005018,65133d28e861a18709467309,
65133d28e861a18709467309B0002251000,2023-12-12T09:57:54.127Z,2024-01-02T09:57:54.127Z,borrowedBook,true,2023-12-12T09:59:53.262Z,0002251000,65133d28e861a18709467309,
65133d28e861a18709467309B0020198817,2023-12-12T09:13:44.464Z,2024-01-02T09:13:44.464Z,borrowedBook,true,2023-12-12T09:34:40.004Z,0020198817,65133d28e861a18709467309,
65133d28e861a18709467309B0715627589,2023-07-10T00:07:24.006Z,2023-07-31T00:07:24.006Z,borrowedBook,true,2023-07-12T19:45:58.929Z,0715627589,65133d28e861a18709467309,
65133d28e861a1870946730cB0330483323,2022-03-29T15:48:11.599Z,2022-04-19T15:48:11.599Z,borrowedBook,true,2022-04-04T00:34:16.060Z,0330483323,65133d28e861a1870946730c,
65133d28e861a1870946730cB0395573238,2021-11-11T08:15:26.335Z,2021-12-02T08:15:26.335Z,borrowedBook,true,2021-11-13T01:36:02.384Z,0395573238,65133d28e861a1870946730c,
65133d28e861a1870946730cB0736001549,2021-08-20T19:53:30.634Z,2021-09-10T19:53:30.634Z,borrowedBook,true,2021-09-03T15:20:49.129Z,0736001549,65133d28e861a1870946730c,
